authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,id,parentId,moderationStatus
Tegest Tegest,https://yt3.ggpht.com/-cGCJfoiz5b0/AAAAAAAAAAI/AAAAAAAAAAA/_sitnRXM_M0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCxVFXJrBO0WRCjCqH8iGoSQ,UCxVFXJrBO0WRCjCqH8iGoSQ,5-8kWn1tmXo,ክብር ምስጋና ይሁን ለልዑል እግዚአብሔር,ክብር ምስጋና ይሁን ለልዑል እግዚአብሔር,TRUE,none,50,2018-01-10T11:03:51.000Z,2018-01-10T11:03:51.000Z,UgxawDDyEl3AyqR6m2t4AaABAg,NA,NA
ሁሉ በርሡ ሆነ,https://yt3.ggpht.com/-sR8wPiaL33o/AAAAAAAAAAI/AAAAAAAAAAA/nwA3DtX4H5Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC0-egNmmGn8LjRsJu90Tihg,UC0-egNmmGn8LjRsJu90Tihg,5-8kWn1tmXo,ሥለሁሉም   ነገር  እግዚአብሄር  ይመሥገን   ላአባቶች  እድሜ  ጤና  አብዝቶ  ይሥጥልን  ተዋህዶ  ለዘላለም  ትኑር,ሥለሁሉም   ነገር  እግዚአብሄር  ይመሥገን   ላአባቶች  እድሜ  ጤና  አብዝቶ  ይሥጥልን  ተዋህዶ  ለዘላለም  ትኑር,TRUE,none,108,2018-01-10T10:43:01.000Z,2018-01-10T10:43:01.000Z,UgySpzmW1XmuG8FSoMF4AaABAg,NA,NA
Rahel Noreyi,https://yt3.ggpht.com/-KwbkxLhs_HU/AAAAAAAAAAI/AAAAAAAAAAA/91f43MlZsqc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCYlylJU9UrZ6aOiWg2N7VGA,UCYlylJU9UrZ6aOiWg2N7VGA,5-8kWn1tmXo,እግዚአብሔር ይመስገን,እግዚአብሔር ይመስገን,TRUE,none,4,2018-01-10T10:32:14.000Z,2018-01-10T10:32:14.000Z,UgwMzSQu7DEkR2p1ZP94AaABAg,NA,NA
የአፄወቹ ልጅ አለም ጎንደሬ gonder,https://yt3.ggpht.com/-zFBPQp-iHFI/AAAAAAAAAAI/AAAAAAAAAAA/Mrm3iuT3jUg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC8D2L0yTQXJZr8e6vWVqHsQ,UC8D2L0yTQXJZr8e6vWVqHsQ,5-8kWn1tmXo,እግዚአብሄር ይመስገን<br />ተዋህዶ ለዘላለም ትኑር<br />አባታችን እግዚአብሄር እድሜና ጤና ይስጥወት ድንቅ ስራ,"እግዚአብሄር ይመስገን
ተዋህዶ ለዘላለም ትኑር
አባታችን እግዚአብሄር እድሜና ጤና ይስጥወት ድንቅ ስራ",TRUE,none,4,2018-01-10T10:10:08.000Z,2018-01-10T10:10:08.000Z,UgzI9hEfBDtJ3SylhXd4AaABAg,NA,NA
menbere bh,https://yt3.ggpht.com/-Y2MugsW_UT8/AAAAAAAAAAI/AAAAAAAAAAA/P5tFTh3dOcQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCKTuRvERIwCrKohBnlfL5TQ,UCKTuRvERIwCrKohBnlfL5TQ,5-8kWn1tmXo,ሳግ ነው የተናነቀኝ አባቶይ ዛሬም በልጆጅክ ላይ እየሰራክ ነው በረከታቸው ይደርብን,ሳግ ነው የተናነቀኝ አባቶይ ዛሬም በልጆጅክ ላይ እየሰራክ ነው በረከታቸው ይደርብን,TRUE,none,2,2018-01-10T10:05:17.000Z,2018-01-10T10:05:17.000Z,UgzJBfmyIrBDu59oZeV4AaABAg,NA,NA
አኬል ዳማ,https://yt3.ggpht.com/-4arDf-99Rg8/AAAAAAAAAAI/AAAAAAAAAAA/VPq3_I1Upgw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCrVg2CddD940eMSq9WtvozQ,UCrVg2CddD940eMSq9WtvozQ,5-8kWn1tmXo,የጥበብ መጀመሪያው እግዚአብሔርን መፍራት ነው እግዚአብሔርን ፈርታ በትክክለኛው የእምነት አቁዋም ያለችው ኦርቶዶክስ ተዋህዶ ለዘለአለም ትኑር አሜን እንኩዋን ላልየ ሆንኩ የንጉሱ የላልይበላ ዘር ተመስገን,የጥበብ መጀመሪያው እግዚአብሔርን መፍራት ነው እግዚአብሔርን ፈርታ በትክክለኛው የእምነት አቁዋም ያለችው ኦርቶዶክስ ተዋህዶ ለዘለአለም ትኑር አሜን እንኩዋን ላልየ ሆንኩ የንጉሱ የላልይበላ ዘር ተመስገን,TRUE,none,27,2018-01-10T09:56:00.000Z,2018-01-10T09:56:00.000Z,UgyNohTZi6N8vPE-awl4AaABAg,NA,NA
Serkalem Tegenu,https://yt3.ggpht.com/-y6J_4NREyeU/AAAAAAAAAAI/AAAAAAAAAAA/Y0y6BLsa9Mo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCWS5xiKm751O3qyZ_7FfVZQ,UCWS5xiKm751O3qyZ_7FfVZQ,5-8kWn1tmXo,ይህን ላደረገ እግዚአብሄር ይመስገን,ይህን ላደረገ እግዚአብሄር ይመስገን,TRUE,none,5,2018-01-10T09:41:27.000Z,2018-01-10T09:41:27.000Z,UgwfFA9ebo2_Pj5FJ1p4AaABAg,NA,NA
Gashaw Tesfaye,https://yt3.ggpht.com/-mfHuHa-YWJE/AAAAAAAAAAI/AAAAAAAAAAA/5TCplkSwdvE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC4ZEFQpd0bHOV2gE_h-zg2A,UC4ZEFQpd0bHOV2gE_h-zg2A,5-8kWn1tmXo,ላሊበላን ቴምፕላሮች ናቸዉ የሰሩት እሚሉ ሰዎች ነበሩ አሁን ደግሞ ምን ይሉ ። ከኦርቶዶክስ ውጭ የኢትዮጵያ ታሪክ አይገኝም,ላሊበላን ቴምፕላሮች ናቸዉ የሰሩት እሚሉ ሰዎች ነበሩ አሁን ደግሞ ምን ይሉ ። ከኦርቶዶክስ ውጭ የኢትዮጵያ ታሪክ አይገኝም,TRUE,none,11,2018-01-10T09:36:36.000Z,2018-01-10T09:36:36.000Z,UgzF646i0V9yhV1Cgmh4AaABAg,NA,NA
ማርያምን የጠላ የለውም ከለላ በቃል የክርስቶስ ልጅ ከሱ ሌላ አምላክ የለኝም,https://yt3.ggpht.com/-n155kBP8Wak/AAAAAAAAAAI/AAAAAAAAAAA/sR8x-64pdGw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCQs6FFx-BuE5IBG_xbFNSmA,UCQs6FFx-BuE5IBG_xbFNSmA,5-8kWn1tmXo,ያርዮስ ልጆች ዳግም ቢነሱ<br />እክርዳድ ሆነው ምድርን ቢወርሱ<br />ያስነሳላታል ስው እደገና <br />የወላድ መካን መች ሆነችና እልልልልል በዘመኔ ይህን በማየቴ ደስስ ብሎኛል መናፍቅን ምን ትሆኑ <br />ላንዱ ስትቃጠሉ እግዚአብሔር ስራው ድንቅ ነውና ይውው ዳግም ተአምሩን ስራ ኦርቶዶክስ አትታደስም ለዘላለም ትኖራለች የተዋህዶ ልጆች ታድለናል ።,"ያርዮስ ልጆች ዳግም ቢነሱ
እክርዳድ ሆነው ምድርን ቢወርሱ
ያስነሳላታል ስው እደገና 
የወላድ መካን መች ሆነችና እልልልልል በዘመኔ ይህን በማየቴ ደስስ ብሎኛል መናፍቅን ምን ትሆኑ 
ላንዱ ስትቃጠሉ እግዚአብሔር ስራው ድንቅ ነውና ይውው ዳግም ተአምሩን ስራ ኦርቶዶክስ አትታደስም ለዘላለም ትኖራለች የተዋህዶ ልጆች ታድለናል ።",TRUE,none,19,2018-01-10T09:18:57.000Z,2018-01-10T09:18:57.000Z,UgyrGTQKuTdwBvZ-RoB4AaABAg,NA,NA
Nunsha Ymam,https://yt3.ggpht.com/-_WVh3ziK1DQ/AAAAAAAAAAI/AAAAAAAAAAA/Iq49EwKxpJQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCwXNBZvHOyRu1N2owooOxHQ,UCwXNBZvHOyRu1N2owooOxHQ,5-8kWn1tmXo,የጥበብ ሁሉ ባለቤት እግዚአብሔር ይክበር ይመስገን አሜን,የጥበብ ሁሉ ባለቤት እግዚአብሔር ይክበር ይመስገን አሜን,TRUE,none,76,2018-01-10T09:14:41.000Z,2018-01-10T09:14:41.000Z,UgxKABLXMKKpP_4Mpal4AaABAg,NA,NA
salam salami,https://yt3.ggpht.com/-BI-AUEU1sV8/AAAAAAAAAAI/AAAAAAAAAAA/kKFoMo104A8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC2K8hWyZsKkIypq9hBIzjPQ,UC2K8hWyZsKkIypq9hBIzjPQ,5-8kWn1tmXo,ስለ ሁሉ ነገር እግዝያብሔር ይመስገን ጥበብ ከአግዝያብ ሔር ነው,ስለ ሁሉ ነገር እግዝያብሔር ይመስገን ጥበብ ከአግዝያብ ሔር ነው,TRUE,none,10,2018-01-10T09:14:29.000Z,2018-01-10T09:14:29.000Z,UgzlfXiYeQiigaQIv-d4AaABAg,NA,NA
Zebete Almete,https://yt3.ggpht.com/-a1EvL4Zg_hg/AAAAAAAAAAI/AAAAAAAAAAA/F7KF5TypHmM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCa_P3up7R1Gc6oqCUXVsCpQ,UCa_P3up7R1Gc6oqCUXVsCpQ,5-8kWn1tmXo,Ethioinfo እባክህን ዝም ብለህ/ሽ አትበጥረቅ እኝህ ቤተክርስትያኑን የሰሩት መንኩሴ አይደሉም መሪጌታ ናቸው። ቪዲዮውን በደንብ ተመልከት አድምጥ ።,Ethioinfo እባክህን ዝም ብለህ/ሽ አትበጥረቅ እኝህ ቤተክርስትያኑን የሰሩት መንኩሴ አይደሉም መሪጌታ ናቸው። ቪዲዮውን በደንብ ተመልከት አድምጥ ።,TRUE,none,0,2018-01-10T09:08:06.000Z,2018-01-10T09:08:06.000Z,Ugyajhaxto2e2E-5MhR4AaABAg,NA,NA
Belay Ethiopia,https://yt3.ggpht.com/-OMo1_peSOzs/AAAAAAAAAAI/AAAAAAAAAAA/3vMZJoBfADw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC5_D_ZEol9-HbODBDPvRKVw,UC5_D_ZEol9-HbODBDPvRKVw,5-8kWn1tmXo,betam ygermal,betam ygermal,TRUE,none,4,2018-01-10T09:01:50.000Z,2018-01-10T09:01:50.000Z,UgxYASgXGr_p11i8mwp4AaABAg,NA,NA
ሀይማኖት Hh,https://yt3.ggpht.com/-VAPmedVmSFs/AAAAAAAAAAI/AAAAAAAAAAA/YArKGY95cyQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCoxtyvx_N0vcL6hZ9ZuiGoQ,UCoxtyvx_N0vcL6hZ9ZuiGoQ,5-8kWn1tmXo,እግዚአብሔር ይመሰገን,እግዚአብሔር ይመሰገን,TRUE,none,6,2018-01-10T09:00:23.000Z,2018-01-10T09:00:23.000Z,UgxEqq7Gd7uA10F0cj94AaABAg,NA,NA
ማርያምን የጠላ የለውም ከለላ በቃል የክርስቶስ ልጅ ከሱ ሌላ አምላክ የለኝም,https://yt3.ggpht.com/-n155kBP8Wak/AAAAAAAAAAI/AAAAAAAAAAA/sR8x-64pdGw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCQs6FFx-BuE5IBG_xbFNSmA,UCQs6FFx-BuE5IBG_xbFNSmA,5-8kWn1tmXo,ክብሩ ይስፍ መዳንያለም። በእውነት <br />የተዋህዶ ልጅ መሄን መመረጥ ነው ኦርቶዶክስ ለዘላለም።ትኑር አሜን ፫,"ክብሩ ይስፍ መዳንያለም። በእውነት 
የተዋህዶ ልጅ መሄን መመረጥ ነው ኦርቶዶክስ ለዘላለም።ትኑር አሜን ፫",TRUE,none,11,2018-01-10T08:51:21.000Z,2018-01-10T08:51:21.000Z,Ugz4O-AYIVhp7y5caLN4AaABAg,NA,NA
hamar hamar,https://yt3.ggpht.com/-3zrKoGAzOow/AAAAAAAAAAI/AAAAAAAAAAA/QylyJuw93eI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCmvPUBsggWTEULyOPok8CRA,UCmvPUBsggWTEULyOPok8CRA,5-8kWn1tmXo,እንደ ክሪስቲያኖች አላህ ሂዲያ ይስጣችሁ እንደት የስውልጂ ፍንርንጂ። ፍልፍሎ።የተስራ ቤተክርስቲያንውይም መስጂድ እንጂማለት እንጂ ይሁሎአላህ ልብ ይስጣችሁ,እንደ ክሪስቲያኖች አላህ ሂዲያ ይስጣችሁ እንደት የስውልጂ ፍንርንጂ። ፍልፍሎ።የተስራ ቤተክርስቲያንውይም መስጂድ እንጂማለት እንጂ ይሁሎአላህ ልብ ይስጣችሁ,TRUE,none,0,2018-01-10T07:52:07.000Z,2018-01-10T07:52:07.000Z,UgyzLWhAC2-anriaRU54AaABAg,NA,NA
קטמה דרבה,https://yt3.ggpht.com/-PhYDyld2Tss/AAAAAAAAAAI/AAAAAAAAAAA/xA6gG-tZ-fs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC0wmi1mFlrnGb0CObV_6y0Q,UC0wmi1mFlrnGb0CObV_6y0Q,5-8kWn1tmXo,ክብር ለድግል ማርያም ልጂ,ክብር ለድግል ማርያም ልጂ,TRUE,none,35,2018-01-10T07:46:54.000Z,2018-01-10T07:46:54.000Z,UgxBbMGueZ92pImr_yB4AaABAg,NA,NA
ድንግል ጠባቂዬ ጠባቂዬ,https://yt3.ggpht.com/-dRqhkyRrcCA/AAAAAAAAAAI/AAAAAAAAAAA/d_hHJOm9njQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCv0svqNySFLiut13nnpX2og,UCv0svqNySFLiut13nnpX2og,5-8kWn1tmXo,የገደመው መነኩሴ አንተ አይባልም አንቱ ወይም አባ ነው የሚባሉት በእድሜ ገና ቢሆኑም በፀጋ የከመሩ ናቸው አባ ፀጋውን አሁንም አሁንም ያብዛሎት,የገደመው መነኩሴ አንተ አይባልም አንቱ ወይም አባ ነው የሚባሉት በእድሜ ገና ቢሆኑም በፀጋ የከመሩ ናቸው አባ ፀጋውን አሁንም አሁንም ያብዛሎት,TRUE,none,43,2018-01-10T07:30:51.000Z,2018-01-10T07:30:51.000Z,UgzlYTY-xSWpLmQAg4F4AaABAg,NA,NA
Shashe Anagaw,https://yt3.ggpht.com/-RMcesXtCjQk/AAAAAAAAAAI/AAAAAAAAAAA/0H1f-5LFi3A/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCDklJZ9twA7z-YKcwOJUMKg,UCDklJZ9twA7z-YKcwOJUMKg,5-8kWn1tmXo,Egziabher ymsgen,Egziabher ymsgen,TRUE,none,4,2018-01-10T07:23:32.000Z,2018-01-10T07:23:32.000Z,UgxjyX-erTRl6Iwbijp4AaABAg,NA,NA
Mekdes werku,https://yt3.ggpht.com/-BUlh5ZDTKxA/AAAAAAAAAAI/AAAAAAAAAAA/Op08cMha60w/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCJQu-uesIx154zll9o1GUzQ,UCJQu-uesIx154zll9o1GUzQ,5-8kWn1tmXo,ተመስገን አባቶችን አታሳጣን ተመስገን,ተመስገን አባቶችን አታሳጣን ተመስገን,TRUE,none,9,2018-01-10T07:13:29.000Z,2018-01-10T07:13:29.000Z,UgzGNdlpmoyd2HwmRzt4AaABAg,NA,NA
chirotaw lawgalet,https://yt3.ggpht.com/-5bJvr4CqF-Q/AAAAAAAAAAI/AAAAAAAAAAA/Cftnkm2V-qs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCB_WNqscRcOmMztSCSwx32Q,UCB_WNqscRcOmMztSCSwx32Q,5-8kWn1tmXo,የተስፋው ባለቤት እግዚአብሔር ኢትዮጲያን እና ኢትዮጲያወዊያንን ይባርክ ፍጻሜህን ያሳምርልን!!!,የተስፋው ባለቤት እግዚአብሔር ኢትዮጲያን እና ኢትዮጲያወዊያንን ይባርክ ፍጻሜህን ያሳምርልን!!!,TRUE,none,40,2018-01-10T06:59:57.000Z,2018-01-10T06:59:57.000Z,Ugw3DiPStxZuuhQQfdp4AaABAg,NA,NA
Sahay Danye,https://yt3.ggpht.com/-PoQKzFuk9sM/AAAAAAAAAAI/AAAAAAAAAAA/QXUhlc9yTqU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCF-9VwRxEeuqrh19h8iDHwg,UCF-9VwRxEeuqrh19h8iDHwg,5-8kWn1tmXo,futsumDinqNawu.yee.egzaber.siraa.silaa.hulum.nagar.egzaberinMesgen.QidistEthiopaa.anchi.DinqMiddirr.yeeAbatochachin. Amalki.kaaKifu.yixbqish.ethiopa💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖👏👏👏👏👏👏👏👏,futsumDinqNawu.yee.egzaber.siraa.silaa.hulum.nagar.egzaberinMesgen.QidistEthiopaa.anchi.DinqMiddirr.yeeAbatochachin. Amalki.kaaKifu.yixbqish.ethiopa💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖👏👏👏👏👏👏👏👏,TRUE,none,5,2018-01-10T06:50:27.000Z,2018-01-10T06:50:27.000Z,Ugw6MqaSaIOwzTgJ-9Z4AaABAg,NA,NA
Mestawut Belachew,https://yt3.ggpht.com/-N2IpyHx4jg4/AAAAAAAAAAI/AAAAAAAAAAA/C0CV_lZVVQA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCQYJf1T7UMdwvQ6IQhGY3Uw,UCQYJf1T7UMdwvQ6IQhGY3Uw,5-8kWn1tmXo,ለሁሉም ነገር እግዚአብሔር ይመስገን ኣርቶዶክስ ተዋህዶ ለዘላለም ትኑር አሜን አሜን አሜን,ለሁሉም ነገር እግዚአብሔር ይመስገን ኣርቶዶክስ ተዋህዶ ለዘላለም ትኑር አሜን አሜን አሜን,TRUE,none,14,2018-01-10T06:02:49.000Z,2018-01-10T06:02:49.000Z,Ugwnd_z7k34PqGOmJSx4AaABAg,NA,NA
ድንግል ማርያም እናቴ ናት ድንግል ማርያም በማመኔ ሰመረ ዘመኔ,https://yt3.ggpht.com/-9oyKTAlcBEc/AAAAAAAAAAI/AAAAAAAAAAA/rJ0-wKuBeq8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCPITwi6CNNl4HslDVB34t4Q,UCPITwi6CNNl4HslDVB34t4Q,5-8kWn1tmXo,ሰለ ሁሉም ነገር እግዚአብሔር ይመስገን ኦርቶዶክስ ተዋህዶ ለዘላለም ትኑር አሜን!! ምንኛ ድንቅ ነው የእግዚአብሔር እፁብ ድንቅ ስራ,ሰለ ሁሉም ነገር እግዚአብሔር ይመስገን ኦርቶዶክስ ተዋህዶ ለዘላለም ትኑር አሜን!! ምንኛ ድንቅ ነው የእግዚአብሔር እፁብ ድንቅ ስራ,TRUE,none,35,2018-01-10T05:44:43.000Z,2018-01-10T05:50:52.000Z,UgyA2g3IRriH9kuRE7J4AaABAg,NA,NA
tsedenia gebre,https://yt3.ggpht.com/-MtNgDdBhnKY/AAAAAAAAAAI/AAAAAAAAAAA/6aLSgoNcue4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCDe-rFsUxCAIGztxaxv4VNw,UCDe-rFsUxCAIGztxaxv4VNw,5-8kWn1tmXo,Amen 🙏 e/r yemesegen elelelelelelelelelele,Amen 🙏 e/r yemesegen elelelelelelelelelele,TRUE,none,4,2018-01-10T04:05:49.000Z,2018-01-10T04:05:49.000Z,Ugzfe2WqUjtf4Xs1HUh4AaABAg,NA,NA
Wesen Begna,https://yt3.ggpht.com/-Uc4XPEpNOuc/AAAAAAAAAAI/AAAAAAAAAAA/LGtXUmBrBM8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCGxdWkZLkH52ZrIcUkbellA,UCGxdWkZLkH52ZrIcUkbellA,5-8kWn1tmXo,ለእግዚአብሄር ምን ይሳነዋል? ስራው ድንቅ ነው!,ለእግዚአብሄር ምን ይሳነዋል? ስራው ድንቅ ነው!,TRUE,none,20,2018-01-10T03:27:37.000Z,2018-01-10T03:27:37.000Z,UgyQMUvJgfcdHToDHtV4AaABAg,NA,NA
Kiya Mulugeta,https://yt3.ggpht.com/-cw6ZI5a_xn0/AAAAAAAAAAI/AAAAAAAAAAA/l6lPsC3CqXU/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCgwUYjOgju_PhT8dEyp-D-w,UCgwUYjOgju_PhT8dEyp-D-w,5-8kWn1tmXo,Amen...Egzeyabeher abzeto yebarkot.,Amen...Egzeyabeher abzeto yebarkot.,TRUE,none,4,2018-01-10T02:00:41.000Z,2018-01-10T02:00:41.000Z,UgwgP7G8iXyG6pib_Cp4AaABAg,NA,NA
Dream Destination  Surplus,https://yt3.ggpht.com/-G5uMfSYg338/AAAAAAAAAAI/AAAAAAAAAAA/mwT17pxIqG8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCXEN59ggabxdnTs0C8sqTSg,UCXEN59ggabxdnTs0C8sqTSg,5-8kWn1tmXo,Thank you and very impressive. God Bless you. Amen.,Thank you and very impressive. God Bless you. Amen.,TRUE,none,2,2018-01-10T00:24:21.000Z,2018-01-10T00:24:21.000Z,UgwwQWaK4hHUiD36loB4AaABAg,NA,NA
ኢየሱስ ፈራጅ ነው ማርያም አማላጅ ነት,https://yt3.ggpht.com/-6VQzdcpR7Xw/AAAAAAAAAAI/AAAAAAAAAAA/mL59f_O1S6c/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCv4u94bpKif2iWI6wWUpo6Q,UCv4u94bpKif2iWI6wWUpo6Q,5-8kWn1tmXo,እግዚአብሔር ይመስገን,እግዚአብሔር ይመስገን,TRUE,none,7,2018-01-09T22:51:39.000Z,2018-01-09T22:51:39.000Z,Ugzlnq0L1t9oJDQLbsR4AaABAg,NA,NA
MEKDES ASMARE,https://yt3.ggpht.com/-NPHweSpQRkQ/AAAAAAAAAAI/AAAAAAAAAAA/7sxLT8O0pyo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCKbahg85zqh2vJJ5t36x2Fw,UCKbahg85zqh2vJJ5t36x2Fw,5-8kWn1tmXo,ስለማይነገር ስጦታው እግዚአብሔር ይመስገን !<br />አቤት መታደል ነው አሁንም እግዚአብሔር አምላክ ጥበቡንና ጸጋውን አብዝቶ አብዝቶ ይጨምርላችሁ አባቶቼ,"ስለማይነገር ስጦታው እግዚአብሔር ይመስገን !
አቤት መታደል ነው አሁንም እግዚአብሔር አምላክ ጥበቡንና ጸጋውን አብዝቶ አብዝቶ ይጨምርላችሁ አባቶቼ",TRUE,none,38,2018-01-09T18:53:41.000Z,2018-01-09T18:53:41.000Z,Ugx7GgP5yAda0WX0bb14AaABAg,NA,NA
tsige brhane,https://yt3.ggpht.com/-L9n4-4KjVak/AAAAAAAAAAI/AAAAAAAAAAA/-IV2JY9VW6o/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC2B_f142pAtKJQGdCBOo7qw,UC2B_f142pAtKJQGdCBOo7qw,5-8kWn1tmXo,Egziabhier ymesgen,Egziabhier ymesgen,TRUE,none,7,2018-01-09T16:28:07.000Z,2018-01-09T16:28:07.000Z,UgzHavnMW9GeAa_QJtN4AaABAg,NA,NA
ሰላም መንገሻ,https://yt3.ggpht.com/-6npTyR0qN2g/AAAAAAAAAAI/AAAAAAAAAAA/0Qpvil6qRww/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCTpT5a8qn-0yfUzdnyEVSRg,UCTpT5a8qn-0yfUzdnyEVSRg,5-8kWn1tmXo,እግዚአብሔር ይመስገን,እግዚአብሔር ይመስገን,TRUE,none,19,2018-01-09T10:31:00.000Z,2018-01-09T10:31:00.000Z,UgxAq6_nNoqFDrkXv8R4AaABAg,NA,NA
peace for ethio,https://yt3.ggpht.com/-KR94CQnKdMc/AAAAAAAAAAI/AAAAAAAAAAA/BxsVW1d5wds/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCUm1xFHNm5_Ac3Is9VxVAOw,UCUm1xFHNm5_Ac3Is9VxVAOw,5-8kWn1tmXo,Lerase betam azenku...min aynet edilegna sew nachew,Lerase betam azenku...min aynet edilegna sew nachew,TRUE,none,1,2018-01-09T09:55:15.000Z,2018-01-09T09:55:15.000Z,Ugyvmw3wY2ZCWvtWxzd4AaABAg,NA,NA
ህያብ ማሓሪ hiyab mehari,https://yt3.ggpht.com/-QTfNKJQ-ZFE/AAAAAAAAAAI/AAAAAAAAAAA/6ru3rEsIhis/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCwF8LPqoo0bFsNnllSIPznA,UCwF8LPqoo0bFsNnllSIPznA,5-8kWn1tmXo,እግዛብሄር ይመስገን,እግዛብሄር ይመስገን,TRUE,none,21,2018-01-09T09:21:46.000Z,2018-01-09T09:21:46.000Z,Ugz67tOED3CRr94oo4Z4AaABAg,NA,NA
Meserete Bekele,https://yt3.ggpht.com/-Uv1kS-Gqoxw/AAAAAAAAAAI/AAAAAAAAAAA/f02aA1SZ1tc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCGclFC58Q1_Xil5sxhO19yQ,UCGclFC58Q1_Xil5sxhO19yQ,5-8kWn1tmXo,ለሁሉ ነገር እግዚአብሔር ይመስገን ድንቅ ስራ ነው ተአምር ነው ታድለው ጌታ መርጣቸው ነው,ለሁሉ ነገር እግዚአብሔር ይመስገን ድንቅ ስራ ነው ተአምር ነው ታድለው ጌታ መርጣቸው ነው,TRUE,none,22,2018-01-09T06:13:38.000Z,2018-01-09T06:13:38.000Z,UgwlsP2agaAATmin0s14AaABAg,NA,NA
Jhgg Hh,https://yt3.ggpht.com/-CJClxctf9QQ/AAAAAAAAAAI/AAAAAAAAAAA/J71AHR8F5KI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC5WB4Fm5on0-9Ns1bmSn9sw,UC5WB4Fm5on0-9Ns1bmSn9sw,5-8kWn1tmXo,ሥለሁሉም ነገር  የልኡል እግዚአብሔር  ልጅ ይመሥገን ኦርቶዶክሥ  ሀይማኖት ለዘላለም ትኑር   እፁብ ድንቅ   ነዉ,ሥለሁሉም ነገር  የልኡል እግዚአብሔር  ልጅ ይመሥገን ኦርቶዶክሥ  ሀይማኖት ለዘላለም ትኑር   እፁብ ድንቅ   ነዉ,TRUE,none,20,2018-01-09T05:58:34.000Z,2018-01-09T05:58:34.000Z,UgwKY1w7wCyCy_KWbkd4AaABAg,NA,NA
