text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @tekerebanelim: ...beyond superficial speculation, I think what we're witnessing here (and this happens to be Keren at 330pm today) is a…",FALSE,0,NA,2018-07-07T03:07:26Z,FALSE,NA,1015432072201203712,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ZaidZemui,58,TRUE,FALSE,NA,NA
RT @AdulisTariq: To our new friends in #Ethiopia while you show your love to our dear  #Eritreanflag please display the correct one. Love #…,FALSE,0,NA,2018-07-07T03:07:12Z,FALSE,NA,1015432012742774785,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AAman47,19,TRUE,FALSE,NA,NA
"RT @Soli_GM: Look at this, we need to remember that we are beautiful, do not this worth it all  #Ethiopia ? 

https://t.co/EAhxHrdjw1",FALSE,0,NA,2018-07-07T03:06:41Z,FALSE,NA,1015431884782882816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",talbalhalal6666,1,TRUE,FALSE,NA,NA
RT @samex221: Finally towards sustainable peace #Eritrea #Ethiopia https://t.co/rv6h0kaCdy,FALSE,0,NA,2018-07-07T03:06:01Z,FALSE,NA,1015431714720698368,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ZaidZemui,2,TRUE,FALSE,NA,NA
"Is lack of democracy the real problem in #Ethiopia or else?
1. ask #oromo if history matters
 2. ask  the folks if… https://t.co/OClL26sESc",FALSE,0,NA,2018-07-07T03:05:55Z,TRUE,NA,1015431690494398464,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",AtbelAytbelune,0,FALSE,FALSE,NA,NA
"RT @SebleEphrem: The false narrative of the Financial Times and Co on #Eritrea &amp; #Ethiopia, uncovered. https://t.co/6po0d7OkIE Not involvin…",FALSE,0,NA,2018-07-07T03:05:33Z,FALSE,NA,1015431597343084544,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ZaidZemui,7,TRUE,FALSE,NA,NA
"RT @AmbassadorEstif: #Eritrea is a community of dialogue, tolerance &amp; harmony: thank u Eriam Sisters &amp; ur big hearted mum &amp; dad #Ethiopia h…",FALSE,0,NA,2018-07-07T03:05:31Z,FALSE,NA,1015431588312690688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mekhete,23,TRUE,FALSE,NA,NA
"@Amanbiede The PM received our delegation and we will welcome him, soon.
Let's get over this protocol of niceties a… https://t.co/Q8tmFEAXJP",FALSE,3,Amanbiede,2018-07-07T03:05:07Z,TRUE,1015385119497039872,1015431487334879232,23213881,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ajokha,0,FALSE,FALSE,NA,NA
RT @DahlaKib: #Eritrea is ready to welcome the New PM Abiy Ahmed of #Ethiopia and his delegations to nail the final peace process without a…,FALSE,0,NA,2018-07-07T03:04:42Z,FALSE,NA,1015431383664250880,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ZaidZemui,11,TRUE,FALSE,NA,NA
"RT @EmbassyEritrea: Unfortunately TPLF doesn’t seem to have peace with any one, including itself. It is in a complete denial of adefeat &amp; u…",FALSE,0,NA,2018-07-07T03:04:36Z,FALSE,NA,1015431358934634496,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ZaidZemui,16,TRUE,FALSE,NA,NA
"RT @FelixHorne1: On @VOANews SRS official responded to @hrw report on torture in #Ethiopia's Jail Ogaden:""I have seen the report. It’s not…",FALSE,0,NA,2018-07-07T03:03:18Z,FALSE,NA,1015431032361889792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oladmohamed,23,TRUE,FALSE,NA,NA
"RT @tekerebanelim: ...beyond superficial speculation, I think what we're witnessing here (and this happens to be Keren at 330pm today) is a…",FALSE,0,NA,2018-07-07T03:03:14Z,FALSE,NA,1015431013462413312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",miningineritrea,58,TRUE,FALSE,NA,NA
#Ethiopia to Return Land in Bid for Peace with Eritrea https://t.co/GW8OJUV32V,FALSE,0,NA,2018-07-07T03:02:51Z,FALSE,NA,1015430919237324800,NA,"<a href=""http://www.newssurge.com/"" rel=""nofollow"">Ethiopian News App</a>",EthiopiaNewsApp,0,FALSE,FALSE,NA,NA
RT @ChannelTegaru: Can #Ethiopia’s Prime Minister Abiy turn his showmanship into statesmanship? Asks @AlemayehuFentaw: https://t.co/YV5zwLx…,FALSE,0,NA,2018-07-07T03:01:18Z,FALSE,NA,1015430528969990144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ethiopia_Abebe,4,TRUE,FALSE,NA,NA
Is love a winning message for Ethiopia? ― Opinion | #Ethiopia | https://t.co/TAViECDQ6Z,FALSE,0,NA,2018-07-07T03:00:41Z,FALSE,NA,1015430372342091776,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA
RT @DahlaKib: Happiness to the peace loving people but pain to the enemies that don't like to see peace  between #Eritrea &amp; #Ethiopia. http…,FALSE,0,NA,2018-07-07T03:00:12Z,FALSE,NA,1015430250698825729,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wedi_higo,7,TRUE,FALSE,NA,NA
"Lil Pump - Iced Out by ! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/ZcaQPt1AOR",FALSE,2,NA,2018-07-07T03:00:03Z,TRUE,NA,1015430212358680576,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
"RT @MvembaDizolele: 77 yrs today, July 6, 1941, the Congolese FP troops vanquished Mussolini’s army in #Ethiopia at the Battle of Saïo (Dem…",FALSE,0,NA,2018-07-07T02:59:41Z,FALSE,NA,1015430120532860928,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",engelstad_b,14,TRUE,FALSE,NA,NA
@abramabe #Ethiopia Abolish the ethnic federalism... It is the root cause of displacement and killings in the count… https://t.co/rSubdw1VCh,FALSE,1,abramabe,2018-07-07T02:58:28Z,TRUE,1015406651417882625,1015429817267875840,216368942,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gmegena,0,FALSE,FALSE,NA,NA
"RT @SANatalSA: The peace is not for PR exercise. But, it is for the #Eritrea/n people have sacrificed a lot by your ex-regime woyane of #Et…",FALSE,0,NA,2018-07-07T02:55:43Z,FALSE,NA,1015429122653376512,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",EritreaRT1,1,TRUE,FALSE,NA,NA
በገረመኝ ቁጥር ይበልጥ የሚገርመኝ አስገራሚ ነገር ማያልቅብን ገራሚ ሕዝቦች መሆናችን ነው። መጠየቅን እንደማያውቅ ሰው ያለ ከባድ ጠያቂ የልም እኮ! #Ethiopia,FALSE,1,NA,2018-07-07T02:55:39Z,FALSE,NA,1015429106727620609,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KibromeM,0,FALSE,FALSE,NA,NA
RT @ReutersAfrica: #Ethiopia needs $7.5 bln to finish megaprojects: PM https://t.co/y7RPBNa7YU,FALSE,0,NA,2018-07-07T02:54:22Z,FALSE,NA,1015428781941706753,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",eightynines,15,TRUE,FALSE,NA,NA
"The peace is not for PR exercise. But, it is for the #Eritrea/n people have sacrificed a lot by your ex-regime woya… https://t.co/CDPkzm4VgY",FALSE,0,NA,2018-07-07T02:53:11Z,TRUE,NA,1015428486712954880,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SANatalSA,1,FALSE,FALSE,NA,NA
"The Party &amp; The After Party by The Weeknd! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/JgX63UobDC",FALSE,1,NA,2018-07-07T02:52:08Z,TRUE,NA,1015428223906275328,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
Can #Ethiopia’s Prime Minister Abiy turn his showmanship into statesmanship? Asks @AlemayehuFentaw: https://t.co/YV5zwLxeeV,FALSE,2,NA,2018-07-07T02:50:25Z,FALSE,NA,1015427791171588096,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChannelTegaru,4,FALSE,FALSE,NA,NA
"RT @AhmedRobleh4: According to extensive @hrw report ""rape, murder &amp; torture, women &amp; children under torture, children in cages routine in…",FALSE,0,NA,2018-07-07T02:47:59Z,FALSE,NA,1015427176555057152,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Gegiroor,2,TRUE,FALSE,NA,NA
"bomb first (my second reply) by Makaveli - the don killuminati! Listen here: https://t.co/OhvVROpCjV
 Listen to MEN… https://t.co/BqRAh28e8G",FALSE,1,NA,2018-07-07T02:47:13Z,TRUE,NA,1015426985659650048,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
"RT @ChannelTegaru: Why “a temporary silence” when your brothers and sisters (supposedly) are attacked, robbed and sexually abused by mobs?…",FALSE,0,NA,2018-07-07T02:45:11Z,FALSE,NA,1015426474499891200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ethiopia_Abebe,1,TRUE,FALSE,NA,NA
Ethiopian reform wave rolls on | #Ethiopia | https://t.co/EpCJ6G4zMR,FALSE,0,NA,2018-07-07T02:44:39Z,FALSE,NA,1015426339984162817,NA,"<a href=""http://onlineethiopia.net"" rel=""nofollow"">EthiopiaOnline</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA
"RT @ChannelTegaru: “Preaching unity is one thing, but the Prime Minister’s methods risk undermining the political system that ties #Ethiopi…",FALSE,0,NA,2018-07-07T02:43:54Z,FALSE,NA,1015426149743243265,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ethiopia_Abebe,1,TRUE,FALSE,NA,NA
"RT @fitsumaregaa: HE PM Abiy Ahmed called for the establishment of Diaspora Trust Fund—that can be managed independently, which not only bo…",FALSE,0,NA,2018-07-07T02:43:13Z,FALSE,NA,1015425976241541120,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MasehMalong,172,TRUE,FALSE,NA,NA
RT @AlmazZerai: #Eritrean women cleaning #Asmara streets 😔. Rumor: #Ethiopia’s PMAA will soon visit Asmera. https://t.co/uYnsp1J0HU,FALSE,0,NA,2018-07-07T02:40:28Z,FALSE,NA,1015425284340928513,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aga_azian,29,TRUE,FALSE,NA,NA
The Weeknd - I Was Never There feat. Gesaffelstein (Official Audio).mp4 by ! Listen here: https://t.co/OhvVROpCjV… https://t.co/WXINHO1Fm9,FALSE,1,NA,2018-07-07T02:39:57Z,TRUE,NA,1015425155378696192,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
"You In Luv Wit Her (Clean) by 2 Chainz ft YFN Lucci! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by B… https://t.co/hSeF1RpSJn",FALSE,3,NA,2018-07-07T02:36:01Z,TRUE,NA,1015424164843474946,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
RT @Eritrea_UN: #HRC38 resolution came at a time when recent positive development between #Eritrea and #Ethiopia have brought hopes for a m…,FALSE,0,NA,2018-07-07T02:34:36Z,FALSE,NA,1015423811330588672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sghebretensae1,31,TRUE,FALSE,NA,NA
"RT @SamuelTsegai1: Asmara, Massawa &amp; Keren are instructed to make extensive preparations to welcome #Ethiopia's PM Abiye Ahmed who is expec…",FALSE,0,NA,2018-07-07T02:31:17Z,FALSE,NA,1015422973166211072,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",thenebe,86,TRUE,FALSE,NA,NA
RT @MTA_Law: #NewLegalUpdate - our latest update discusses the legal and institutional framework to privatize public enterprises in #Ethiop…,FALSE,0,NA,2018-07-07T02:30:08Z,FALSE,NA,1015422686330318853,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",nubiancounsel,5,TRUE,FALSE,NA,NA
RT @fitih11: #ETHIOPIA | ጋዜጠኛ ተመስገን ደሳለኝ በአንድ ወቅት ይቺን ከትቦ ነበር https://t.co/y8l4RcqHAI,FALSE,0,NA,2018-07-07T02:29:43Z,FALSE,NA,1015422582626095109,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TatekShifraw,14,TRUE,FALSE,NA,NA
"RT @fitsumaregaa: HE PM Abiy Ahmed called for the establishment of Diaspora Trust Fund—that can be managed independently, which not only bo…",FALSE,0,NA,2018-07-07T02:29:05Z,FALSE,NA,1015422419488722944,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tonytogolani,172,TRUE,FALSE,NA,NA
"Idols Become Rivals (Dirty) by Rick Ross! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/PP8w9sC0AO",FALSE,2,NA,2018-07-07T02:26:28Z,TRUE,NA,1015421761125539841,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
"#Ethiopia, I own these domain names, but will offer them up as a gift – no strings attached – should the authoritie… https://t.co/DN9XV2V4le",FALSE,5,NA,2018-07-07T02:24:49Z,TRUE,NA,1015421346577354753,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WonMez,0,FALSE,FALSE,NA,NA
"Do not these Habasha guys have some kind of groups: like women-feminist, progressive, socialist or something along… https://t.co/woSi2NCHlf",FALSE,3,NA,2018-07-07T02:24:37Z,TRUE,NA,1015421298179301376,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rbo_0,1,FALSE,FALSE,NA,NA
"Kevin Lyttle_Slow Motion.mp3 by ! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/3BGuudAiXq",FALSE,3,NA,2018-07-07T02:23:05Z,TRUE,NA,1015420910071885826,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
"RT @SamuelTsegai1: Asmara, Massawa &amp; Keren are instructed to make extensive preparations to welcome #Ethiopia's PM Abiye Ahmed who is expec…",FALSE,0,NA,2018-07-07T02:21:17Z,FALSE,NA,1015420457133146112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mawel2013,86,TRUE,FALSE,NA,NA
"RT @fitsumaregaa: The Ethiopian Parliament unanimously approved next year’s  budget. Compared to last year, this year’s overall budget show…",FALSE,0,NA,2018-07-07T02:20:57Z,FALSE,NA,1015420373763051521,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ashebir17,49,TRUE,FALSE,NA,NA
"RT @fitsumaregaa: HE PM Abiy Ahmed called for the establishment of Diaspora Trust Fund—that can be managed independently, which not only bo…",FALSE,0,NA,2018-07-07T02:18:48Z,FALSE,NA,1015419834354552832,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KMasresha,172,TRUE,FALSE,NA,NA
"RT @EA_CivicCouncil: Congratulations to our friends @TASSCintl on award for ""Excellent Advocacy"" on #humanrights in #Africa presented by th…",FALSE,0,NA,2018-07-07T02:17:35Z,FALSE,NA,1015419526777798656,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AltayeEthiopia,2,TRUE,FALSE,NA,NA
"RT @fitsumaregaa: HE PM Abiy Ahmed called for the establishment of Diaspora Trust Fund—that can be managed independently, which not only bo…",FALSE,0,NA,2018-07-07T02:16:43Z,FALSE,NA,1015419307596107777,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LSliacka,172,TRUE,FALSE,NA,NA
"Rich The Factor Grippin On My Pepper.mp3 by ! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE… https://t.co/mBl8gJX1Vp",FALSE,2,NA,2018-07-07T02:16:29Z,TRUE,NA,1015419248259358721,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
"RT @boyfacemedia: Boy Face - Nigerian Diamonds by Boy Face! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -https://…",FALSE,0,NA,2018-07-07T02:14:25Z,FALSE,NA,1015418731093061632,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ClearDiff,1,TRUE,FALSE,NA,NA
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-07T02:13:34Z,FALSE,NA,1015418515199754241,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mekhete,191,TRUE,FALSE,NA,NA
"Boy Face - Nigerian Diamonds by Boy Face! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/GOGlhEpb9G",FALSE,2,NA,2018-07-07T02:13:12Z,TRUE,NA,1015418425601085440,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,1,FALSE,FALSE,NA,NA
RT @japanizar: on Bloomberg terminal -- #Ethiopia Passes `Pro-Poor' Budget as It Moves to Open Up Economy; 2/3 $12.6bn budget for poverty r…,FALSE,0,NA,2018-07-07T02:12:56Z,FALSE,NA,1015418356030111746,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",andreamammes,7,TRUE,FALSE,NA,NA
"RT @SamuelTsegai1: Asmara, Massawa &amp; Keren are instructed to make extensive preparations to welcome #Ethiopia's PM Abiye Ahmed who is expec…",FALSE,0,NA,2018-07-07T02:12:30Z,FALSE,NA,1015418249931120642,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",abshir1977,86,TRUE,FALSE,NA,NA
"We Will Not (Clean) by T.I.! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -… https://t.co/76czmHNrLM",FALSE,1,NA,2018-07-07T02:10:22Z,TRUE,NA,1015417709121720320,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
RT @AdulisTariq: To our new friends in #Ethiopia while you show your love to our dear  #Eritreanflag please display the correct one. Love #…,FALSE,0,NA,2018-07-07T02:09:32Z,FALSE,NA,1015417500081774593,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",globalezra,19,TRUE,FALSE,NA,NA
"RT @Hewaniye: A most intriguing piece about Tigray. Cites petty official comments re Abiy's rhetoric of Ethiopiawinet. 
የገረሙኝ፡ 1. «እንደ አዲስ…",FALSE,0,NA,2018-07-07T02:09:09Z,FALSE,NA,1015417403805782016,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aradatimes,3,TRUE,FALSE,NA,NA
@tesfanews @RedSeaFisher Karma's a bitch. Saleh of #yemen was part of a trio along w bashir of #Sudan &amp; Melez of… https://t.co/RkpWYlLUFS,FALSE,1,tesfanews,2018-07-07T02:07:11Z,TRUE,1015369173478854656,1015416909964169216,245735621,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FearlessWander2,0,FALSE,FALSE,NA,NA
"“Preaching unity is one thing, but the Prime Minister’s methods risk undermining the political system that ties… https://t.co/pKJF8o2IN3",FALSE,1,NA,2018-07-07T02:07:02Z,TRUE,NA,1015416873859665920,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ChannelTegaru,1,FALSE,FALSE,NA,NA
"Did this man, @Abraha_Desta1, believe in this or is it a change of heart?  I've no problem whatsoever with this sta… https://t.co/WanwCkXhDK",FALSE,3,NA,2018-07-07T02:06:49Z,TRUE,NA,1015416817920217094,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rbo_0,0,FALSE,FALSE,NA,NA
"RT @Ternafi: Anti-Eritrea, anti-peace, daytime hyenas, vultures go banana...🤣 dumbfounded indeed.

#Eritrea #Ethiopia #Peace #HoA #Africa h…",FALSE,0,NA,2018-07-07T02:05:54Z,FALSE,NA,1015416587258478592,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",eliasamare,3,TRUE,FALSE,NA,NA
RT @AlmazZerai: #Eritrean women cleaning #Asmara streets 😔. Rumor: #Ethiopia’s PMAA will soon visit Asmera. https://t.co/uYnsp1J0HU,FALSE,0,NA,2018-07-07T02:05:40Z,FALSE,NA,1015416528785768449,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",getishasfaw,29,TRUE,FALSE,NA,NA
RT @SavedByAbiel: The day I found out Habesha women are queens 😂😭😂🤷🏽‍♂️ #Eritrea #Ethiopia https://t.co/PcI65yPTjM,FALSE,0,NA,2018-07-07T02:05:20Z,FALSE,NA,1015416443494490112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YoSesait,8,TRUE,FALSE,NA,NA
RT @AdulisTariq: To our new friends in #Ethiopia while you show your love to our dear  #Eritreanflag please display the correct one. Love #…,FALSE,0,NA,2018-07-07T02:04:01Z,FALSE,NA,1015416112102531073,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",eliasamare,19,TRUE,FALSE,NA,NA
RT @DahlaKib: #Eritrea is ready to welcome the New PM Abiy Ahmed of #Ethiopia and his delegations to nail the final peace process without a…,FALSE,0,NA,2018-07-07T02:03:27Z,FALSE,NA,1015415971480301569,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mekhete,11,TRUE,FALSE,NA,NA
RT @1People1Heart: @vitsilvestri @Eritrea_UN Exactly my point. #Djibouti knew #Ethiopia Won't be use thier port once the Eritrean and Ethio…,FALSE,0,NA,2018-07-07T02:03:09Z,FALSE,NA,1015415895894773765,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mekhete,2,TRUE,FALSE,NA,NA
"RT @tekerebanelim: ...beyond superficial speculation, I think what we're witnessing here (and this happens to be Keren at 330pm today) is a…",FALSE,0,NA,2018-07-07T02:02:45Z,FALSE,NA,1015415793620676608,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",eliasamare,58,TRUE,FALSE,NA,NA
"RT @eri3rean: @EmbassyEritrea #Weyane is still day dreaming, believing  in it's fantasy that will never happen. Dream of  ዓባይ ትግራይ never wi…",FALSE,0,NA,2018-07-07T02:02:33Z,FALSE,NA,1015415742072750081,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mekhete,2,TRUE,FALSE,NA,NA
RT @AtnafB: ያሳያል ተብሏል። አመራሮቹ ከወያኔ ጋር በማበር አገር ውስጥ የሚንቀሳቀሱ የኦሮሞ ወጣቶችን ስም ለደህንነት በማስተላለፍ ቁጥሩ የበረከተ የኦሮሞ ወጣት እስርቤት እንዲገባ በማድረግ ወንጀል ውስጥ ተሳትፈዋል…,FALSE,0,NA,2018-07-07T02:02:23Z,FALSE,NA,1015415703279755264,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YemiSeifu,11,TRUE,FALSE,NA,NA
"RT @EmbassyEritrea: Unfortunately TPLF doesn’t seem to have peace with any one, including itself. It is in a complete denial of adefeat &amp; u…",FALSE,0,NA,2018-07-07T02:02:12Z,FALSE,NA,1015415654151868417,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mekhete,16,TRUE,FALSE,NA,NA
RT @AtnafB: የሸኔ ቡድን ታጣቂዊች የወቅቱን ሁኔታ ተጠቅመው ሰሞኑን በወለጋ በኩል በመግባት ሲንቀሳቀሱ የነበረ ቢሆንም ዛሬ የኦሮምያ ወጣቶች  ወደ ቦታው በመሄድ 40 ታጣቂዎችን ትጥቅ አስፈትተው ለፖሊስ ማስረከባቸው…,FALSE,0,NA,2018-07-07T02:02:10Z,FALSE,NA,1015415648611168256,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YemiSeifu,13,TRUE,FALSE,NA,NA
RT @uniworldnews: Ethiopia: Students believe that studying abroad will give them a competitive advantage by exposing them to a rich variety…,FALSE,0,NA,2018-07-07T02:01:49Z,FALSE,NA,1015415557741412353,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",universities06,10,TRUE,FALSE,NA,NA
RT @AtnafB: ሸኔ የሚባለውና ኤርትራ የሚገኙ የኦነግ ክንፍ አመራር አባላት በኢትዮጵያ የደህንነት ደሞዝ መክፈያ ሰነድ ላይ ስማቸው እንደተገኘ መረጃ እየወጣ ነው። በስም ዝርዝሩ ላይ የሸኔ ከፍተኛ አመራሮች እስከ ከ5…,FALSE,0,NA,2018-07-07T02:01:42Z,FALSE,NA,1015415527982927872,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YemiSeifu,23,TRUE,FALSE,NA,NA
"RT @EmbassyEritrea: Unfortunately TPLF doesn’t seem to have peace with any one, including itself. It is in a complete denial of adefeat &amp; u…",FALSE,0,NA,2018-07-07T02:00:41Z,FALSE,NA,1015415272130220033,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",eliasamare,16,TRUE,FALSE,NA,NA
"The Weeknd - Call Out My Name (Official Audio).mp4 by ! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I b… https://t.co/1HiWDCN1jB",FALSE,1,NA,2018-07-07T02:00:04Z,TRUE,NA,1015415117725519872,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA
"RT @SamuelTsegai1: Asmara, Massawa &amp; Keren are instructed to make extensive preparations to welcome #Ethiopia's PM Abiye Ahmed who is expec…",FALSE,0,NA,2018-07-07T01:59:33Z,FALSE,NA,1015414989656657920,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Amdework_B,86,TRUE,FALSE,NA,NA
