text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,link,user_network,user_hashtag
"Great to have Dr Fikru Maru back in #AddisAbeba.

Developing #Addis Cardiac Center and its life-saving services cru… https://t.co/3yhNpTN5fJ",FALSE,30,NA,2018-07-05T06:52:35Z,TRUE,NA,1.0147639578344079e+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SweinEthiopia,11,FALSE,FALSE,NA,NA,https://t.co/3yhNpTN5fJ,,#AddisAbeba #Addis
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:52:09Z,FALSE,NA,1014763846425342e3,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InquisitiveMarg,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:51:48Z,FALSE,NA,1014763760970489900,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HatemBazian,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:51:19Z,FALSE,NA,1014763639310569500,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",abdishukrihk,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
RT @FelixHorne1: New @hrw report on #Ethiopia will be released early tomorrow morning Addis time/late tonight EST https://t.co/nioEr9gfKM,FALSE,0,NA,2018-07-05T06:50:39Z,FALSE,NA,1.0147634704730481e+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuluIbrahim8,126,TRUE,FALSE,NA,NA,https://t.co/nioEr9gfKM,@FelixHorne1 @hrw,#Ethiopia
RT @RealSophiaRobot: Some more beautiful moments from #Ethiopia! I quickly learned that it is a very special country. Thanks again to PM #A…,FALSE,0,NA,2018-07-05T06:50:01Z,FALSE,NA,1014763312146518e3,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Abetew_BK,76,TRUE,FALSE,NA,NA,,@RealSophiaRobot,#Ethiopia #A
RT @DawitGhebrem: A way for #Eritrea to assert and balanced regional dominance is to foster a free competitive market economy. Revive it’s…,FALSE,0,NA,2018-07-05T06:49:35Z,FALSE,NA,1014763201777537e3,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",teklia_mekonnen,3,TRUE,FALSE,NA,NA,,@DawitGhebrem,#Eritrea
"Good Morning 
#Ethiopia #Somalia #Djibouti #Kenya #Eritrea https://t.co/aY9jB07YTd",FALSE,0,NA,2018-07-05T06:49:25Z,FALSE,NA,1014763158706294800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AidarusHirsi,1,FALSE,FALSE,NA,NA,https://t.co/aY9jB07YTd,,#Ethiopia #Somalia #Djibouti #Kenya #Eritrea
"RT @jotewakjira: Local Private sector led Billion Dollars Industrial City by @Centum_Inv 
Ethiopian private sector @EthioInvestment should…",FALSE,0,NA,2018-07-05T06:49:15Z,FALSE,NA,1014763118692532200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",addisale,4,TRUE,FALSE,NA,NA,,@jotewakjira @Centum_Inv @EthioInvestment,
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:49:14Z,FALSE,NA,1014763115794313200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbdiQassim,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:48:46Z,FALSE,NA,1014762998718652400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Malice27359580,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
"RT @addisstandard: #Ethiopia ""has recalled its most senior diplomat serving as an ambassador to the #UN, based in #NewYork"", @addis_fortune…",FALSE,0,NA,2018-07-05T06:48:24Z,FALSE,NA,1014762904908959700,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",teklia_mekonnen,24,TRUE,FALSE,NA,NA,,@addisstandard @addis_fortune,#Ethiopia #UN #NewYork
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:48:06Z,FALSE,NA,1014762831009538e3,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dwtalk,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
RT @IamWizEthiopia: 1:- መለስ ስለ ኢትዮጵያዊነት #Ethiopia https://t.co/wkk5F3bTbq,FALSE,0,NA,2018-07-05T06:47:06Z,FALSE,NA,1014762576297840600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anileyamare,3,TRUE,FALSE,NA,NA,https://t.co/wkk5F3bTbq,@IamWizEthiopia,#Ethiopia
RT @dya_bamakhrama: رئيس وزراء #اثيوبيا د. أبي أحمد  يقول أن أول شحنة تجارية من الغاز الأثيوبي سيتم تصديره في عام ٢٠٢١ عبر أنبوب نقل الغاز…,FALSE,0,NA,2018-07-05T06:47:04Z,FALSE,NA,1014762568525795300,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kh12mo3,55,TRUE,FALSE,NA,NA,,@dya_bamakhrama,#اثيوبيا
RT @RealSophiaRobot: Some more beautiful moments from #Ethiopia! I quickly learned that it is a very special country. Thanks again to PM #A…,FALSE,0,NA,2018-07-05T06:46:56Z,FALSE,NA,1014762533901688800,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",SabaafB,76,TRUE,FALSE,NA,NA,,@RealSophiaRobot,#Ethiopia #A
"RT @Natberh: The very impressive, fully completed #Jimma University (South Western #Ethiopia #Oromia Region)  Sports Complex has started it…",FALSE,0,NA,2018-07-05T06:46:36Z,FALSE,NA,1014762451211112400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BiraanuuBiyo,14,TRUE,FALSE,NA,NA,,@Natberh,#Jimma #Ethiopia #Oromia
"RT @WSF2018: #Nairobi, #Kenya: #Ethiopia's #dams threaten thousands of #Kenyans - Environmentalists - https://t.co/cHWWVz2rSk by @kainvesto…",FALSE,0,NA,2018-07-05T06:46:30Z,FALSE,NA,1014762425428652e3,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",waterpact,5,TRUE,FALSE,NA,NA,https://t.co/cHWWVz2rSk,@WSF2018 @kainvesto,#Nairobi #Kenya #Ethiopia #dams #Kenyans
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:46:17Z,FALSE,NA,1014762373700378600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jazzysam19,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
#Somalis in #Somalia and around the #world welcomes the #ONLF #Horn of #Africa #leader Col. Abdikarim“Qalbi-Dhagah… https://t.co/DVkrKBCO0q,FALSE,0,NA,2018-07-05T06:46:15Z,TRUE,NA,1014762362983903200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliMagazine,0,FALSE,FALSE,NA,NA,https://t.co/DVkrKBCO0q,,#Somalis #Somalia #world #ONLF #Horn #Africa #leader
#Somalis in #Somalia and around the #world welcomes the #ONLF #Horn of #Africa #leader Col. Abdikarim“Qalbi-Dhagah… https://t.co/9yK0GlAJKn,FALSE,1,NA,2018-07-05T06:46:00Z,TRUE,NA,1014762301176545300,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliGazette,0,FALSE,FALSE,NA,NA,https://t.co/9yK0GlAJKn,,#Somalis #Somalia #world #ONLF #Horn #Africa #leader
"‘Many of the world’s most complex emergencies rarely hit the headlines’

The 10 places in crisis the world chooses… https://t.co/yI0htHb250",FALSE,0,NA,2018-07-05T06:45:21Z,TRUE,NA,1014762135354839e3,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YBrunger,0,FALSE,FALSE,NA,NA,https://t.co/yI0htHb250,,
RT @somalicablenews: #Somali #Media #mpire #SME confirms that the #Horn of #Africa #ONLF #Leader Col. Abdikarim Sheikh Muse aka Qabi-Dhagah…,FALSE,0,NA,2018-07-05T06:44:42Z,FALSE,NA,1.0147619730814321e+18,NA,"<a href=""http://www.ghanaleaksblog.com/"" rel=""nofollow"">X-Droid</a>",ghanaleaksblog,1,TRUE,FALSE,NA,NA,,@somalicablenews,#Somali #Media #mpire #SME #Horn #Africa #ONLF #Leader
"Expanded Trade, Increased Cooperation between United States and Ethiopia is Goal of Initial Stop on PAC-DBIA Fact-F… https://t.co/qmQgIkVdCH",FALSE,0,NA,2018-07-05T06:44:36Z,TRUE,NA,1014761948360204300,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EthiopiaOnline,0,FALSE,FALSE,NA,NA,https://t.co/qmQgIkVdCH,,
"RT @RichardSP86: ""Some of us were taken back to our rooms naked. Others were told to walk in line holding each other’s genitals. Once you g…",FALSE,0,NA,2018-07-05T06:44:25Z,FALSE,NA,1014761901363007500,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NurMujahid12,1,TRUE,FALSE,NA,NA,,@RichardSP86,
RT @AtnafB: የሙስሊም መፍትሄ አፈላላጊ ኮሚቴ አባላት መካከል የ22 አመት ፍርደኞቹ ደራሲ አህመዲን ጀበል እና ኡስታዝ አቡበከር አህመድ ትናንት ከጠቅላይ ሚንስትሩ ጋር ተቃቅፈው ውይይታቸውን ጨርሰዋል። #Ethiopi…,FALSE,0,NA,2018-07-05T06:44:17Z,FALSE,NA,1014761867959554e3,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BayanAbdullatif,31,TRUE,FALSE,NA,NA,,@AtnafB,#Ethiopi
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:44:05Z,FALSE,NA,1014761817137139700,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",stablegeniusinc,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
RT @_Bisre: This amazing young musician is a phenomena. Absolutely wonderful album! Rophnan's Netsebrak is a joy to the ears. #Ethiopia ሮፍና…,FALSE,0,NA,2018-07-05T06:44:01Z,FALSE,NA,1014761800578068500,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kenoMendi,7,TRUE,FALSE,NA,NA,,@_Bisre,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:43:38Z,FALSE,NA,1014761705673351200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NCiperle,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:43:36Z,FALSE,NA,1014761697234575400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kirimba,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
RT @mente_tefera: የአማራ ህዝብ ከየተኛውም ዘመን የኢትየጵያ መሪ አማራ እሚባሉትን ጨምሮ ያገኘው የተለየ ጥቅም  የለም ጥያቄውም እኩል እንሁን አንጂ ልጨቁን የሚል አይደለም አራት ነጥብ:: #Ethiopia,FALSE,0,NA,2018-07-05T06:43:33Z,FALSE,NA,1014761685838630900,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheMulugeta,4,TRUE,FALSE,NA,NA,,@mente_tefera,#Ethiopia
"RT @ethiooromo: Intalitiin!
#Jollummaan #Proud #Fearless #Oromo #Ethiopia #Ethiopian https://t.co/GkVQFlHV5w",FALSE,0,NA,2018-07-05T06:43:31Z,FALSE,NA,1014761674396569600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anileyamare,4,TRUE,FALSE,NA,NA,https://t.co/GkVQFlHV5w,@ethiooromo,#Jollummaan #Proud #Fearless #Oromo #Ethiopia #Ethiopian
"RT @LisDairies: Get your pack of Lis milk from your nearest shop in  &amp; enrich yourself with Vitamins A, for great vision and strong immune…",FALSE,0,NA,2018-07-05T06:43:26Z,FALSE,NA,1014761653995429900,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cityofhargeisa,10,TRUE,FALSE,NA,NA,,@LisDairies,
#Ethiopia’s Charismatic Leader: Riding the Wave of Populism or Reforming Ethnic Federalism? https://t.co/H1ZYnbVhqu… https://t.co/IDTSJIUYBG,FALSE,11,NA,2018-07-05T06:43:17Z,TRUE,NA,1014761616280309800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",addisstandard,3,FALSE,FALSE,NA,NA,https://t.co/H1ZYnbVhqu https://t.co/IDTSJIUYBG,,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:43:14Z,FALSE,NA,1014761606335619100,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",DrVickyHarris,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
This man is wanted by Human Right Watch (HRW) for gross human rights violation in #Ethiopia https://t.co/VenrtrRngu,FALSE,1,NA,2018-07-05T06:43:14Z,FALSE,NA,101476160621824e4,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Embi_belu,1,FALSE,FALSE,NA,NA,https://t.co/VenrtrRngu,,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:43:10Z,FALSE,NA,1014761588539121700,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EduardoMM03,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:43:07Z,FALSE,NA,1014761574047895600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Abdii_Dash7,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
"One of the most abused Ma'ekelawi inmate Yonas Gashaw tells his story, I was in agony for witnessing part of his su… https://t.co/nIEfzH6b3f",FALSE,1,NA,2018-07-05T06:42:55Z,TRUE,NA,1014761525062578200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheMulugeta,1,FALSE,FALSE,NA,NA,https://t.co/nIEfzH6b3f,,
Why did ex- #Somali Minister of #Information and now serving as the #Banadir #Governor and #Mogadishu #Mayor Eng. A… https://t.co/UkhapYBmF4,FALSE,0,NA,2018-07-05T06:42:54Z,TRUE,NA,1014761518876028900,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",somalicablenews,0,FALSE,FALSE,NA,NA,https://t.co/UkhapYBmF4,,#Somali #Information #Banadir #Governor #Mogadishu #Mayor
Why did ex- #Somali Minister of #Information and now serving as the #Banadir #Governor and #Mogadishu #Mayor Eng. A… https://t.co/bijEP1CHUR,FALSE,0,NA,2018-07-05T06:42:46Z,TRUE,NA,1014761486005293e3,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliMagazine,0,FALSE,FALSE,NA,NA,https://t.co/bijEP1CHUR,,#Somali #Information #Banadir #Governor #Mogadishu #Mayor
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:42:45Z,FALSE,NA,1014761483044114400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mh120480,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:42:27Z,FALSE,NA,1014761405898035200,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lilflightlesbrd,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
Why did ex- #Somali Minister of #Information and now serving as the #Banadir #Governor and #Mogadishu #Mayor Eng. A… https://t.co/O2hGf48rpi,FALSE,0,NA,2018-07-05T06:42:25Z,TRUE,NA,1014761398503641100,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliGazette,0,FALSE,FALSE,NA,NA,https://t.co/O2hGf48rpi,,#Somali #Information #Banadir #Governor #Mogadishu #Mayor
RT @fanatelevision: #Ethiopia-n PM sends message to #Sudan-ese President following border conflict https://t.co/TuCj768tYw https://t.co/7cn…,FALSE,0,NA,2018-07-05T06:42:18Z,FALSE,NA,1014761369307140100,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MuradAIssa,1,TRUE,FALSE,NA,NA,https://t.co/TuCj768tYw https://t.co/7cn,@fanatelevision,#Ethiopia #Sudan
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:42:16Z,FALSE,NA,1014761362629775400,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rebelitzk,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
RT @Antish_kiya: This is a great news &amp; relief to #Ethiopia-n Muslims who were/are demanding justice for years. Kudos #PM #AbiyAhmed https:…,FALSE,0,NA,2018-07-05T06:42:12Z,FALSE,NA,1014761343574999e3,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anileyamare,2,TRUE,FALSE,NA,NA,,@Antish_kiya,#Ethiopia #PM #AbiyAhmed
"RT @gobenastreet: Human Rights Watch, @hrw, releases 88-page report, “‘We are Like the Dead’: Torture and other Human Rights Abuses in Jail…",FALSE,0,NA,2018-07-05T06:42:06Z,FALSE,NA,1014761318044205e3,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",SabaafB,2,TRUE,FALSE,NA,NA,,@gobenastreet @hrw,
"Ethiopian Government Ready to Sell Tech Stakes.
See below for more info.

https://t.co/QAzQ7YSINW

#Ethiopia… https://t.co/ufHDCByEGu",FALSE,1,NA,2018-07-05T06:42:02Z,TRUE,NA,1014761302277935100,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ReloAfrica,0,FALSE,FALSE,NA,NA,https://t.co/QAzQ7YSINW https://t.co/ufHDCByEGu,,#Ethiopia
#Meet and #know few Members of Somali Lower #Parliament who rejected the illegal capturing the #Horn of #Africa… https://t.co/MPCij4hwL4,FALSE,1,NA,2018-07-05T06:42:00Z,TRUE,NA,1014761292127719400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",somalicablenews,0,FALSE,FALSE,NA,NA,https://t.co/MPCij4hwL4,,#Meet #know #Parliament #Horn #Africa
"RT @addisstandard: #Ethiopia ""has recalled its most senior diplomat serving as an ambassador to the #UN, based in #NewYork"", @addis_fortune…",FALSE,0,NA,2018-07-05T06:41:53Z,FALSE,NA,1014761265359663100,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anileyamare,24,TRUE,FALSE,NA,NA,,@addisstandard @addis_fortune,#Ethiopia #UN #NewYork
#Meet and #know few Members of Somali Lower #Parliament who rejected the illegal capturing the #Horn of #Africa… https://t.co/LU8fQKpPDv,FALSE,0,NA,2018-07-05T06:41:47Z,TRUE,NA,1014761239656968200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliDigitalN,0,FALSE,FALSE,NA,NA,https://t.co/LU8fQKpPDv,,#Meet #know #Parliament #Horn #Africa
#Meet and #know few Members of Somali Lower #Parliament who rejected the illegal capturing the #Horn of #Africa… https://t.co/81OfeyFi6H,FALSE,0,NA,2018-07-05T06:41:38Z,TRUE,NA,1014761202193502200,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliMagazine,0,FALSE,FALSE,NA,NA,https://t.co/81OfeyFi6H,,#Meet #know #Parliament #Horn #Africa
"Hey mates! Cupping tomorrow, ALL the birds. Come have a taste! 3pm, entry by donation to @groundsforhealth .
.
.… https://t.co/kksk4Ju1sh",FALSE,3,NA,2018-07-05T06:41:36Z,TRUE,NA,1014761192223539200,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Rumbleroasters,0,FALSE,FALSE,NA,NA,https://t.co/kksk4Ju1sh,@groundsforhealth,
#Meet and #know few Members of Somali Lower #Parliament who rejected the illegal capturing the #Horn of #Africa… https://t.co/YO0mhI3xzQ,FALSE,0,NA,2018-07-05T06:41:22Z,TRUE,NA,1014761134614818800,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliGazette,0,FALSE,FALSE,NA,NA,https://t.co/YO0mhI3xzQ,,#Meet #know #Parliament #Horn #Africa
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:41:21Z,FALSE,NA,1014761131834069e3,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",laboescapes,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
RT @dya_bamakhrama: رئيس وزراء #اثيوبيا د. أبي أحمد  يقول أن أول شحنة تجارية من الغاز الأثيوبي سيتم تصديره في عام ٢٠٢١ عبر أنبوب نقل الغاز…,FALSE,0,NA,2018-07-05T06:41:01Z,FALSE,NA,1014761046324731900,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kalimat122,55,TRUE,FALSE,NA,NA,,@dya_bamakhrama,#اثيوبيا
#Somali #Media #mpire #SME confirms that the #Horn of #Africa #ONLF #Leader Col. Abdikarim Sheikh Muse aka Qabi-Dha… https://t.co/iAkmIZsPOP,FALSE,0,NA,2018-07-05T06:40:58Z,TRUE,NA,1014761033750204400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",somalicablenews,1,FALSE,FALSE,NA,NA,https://t.co/iAkmIZsPOP,,#Somali #Media #mpire #SME #Horn #Africa #ONLF #Leader
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:40:49Z,FALSE,NA,1014760997565890600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ali_ALMARRI,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
#Somali #Media #mpire #SME confirms that the #Horn of #Africa #ONLF #Leader Col. Abdikarim Sheikh Muse aka Qabi-Dha… https://t.co/C1FeYESoQE,FALSE,0,NA,2018-07-05T06:40:41Z,TRUE,NA,1014760964577775600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliDigitalN,0,FALSE,FALSE,NA,NA,https://t.co/C1FeYESoQE,,#Somali #Media #mpire #SME #Horn #Africa #ONLF #Leader
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:40:35Z,FALSE,NA,1014760935678971900,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tschinderle,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
#Somali #Media #mpire #SME confirms that the #Horn of #Africa #ONLF #Leader Col. Abdikarim Sheikh Muse aka Qabi-Dha… https://t.co/4SRjvr8DfC,FALSE,0,NA,2018-07-05T06:40:31Z,TRUE,NA,1014760922467000300,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliMagazine,0,FALSE,FALSE,NA,NA,https://t.co/4SRjvr8DfC,,#Somali #Media #mpire #SME #Horn #Africa #ONLF #Leader
RT @fitsumaregaa: Ethiopia welcomes 52 diaspora medical doctors who have responded to HE PM’s call to provide care to those who need it. Et…,FALSE,0,NA,2018-07-05T06:40:28Z,FALSE,NA,1014760907824664600,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",HermanClive,247,TRUE,FALSE,NA,NA,,@fitsumaregaa,
RT @mayuraddis: Interesting to note that #Yemenis fleeing the conflict in their country were taking refuge in #Ethiopia. Historically both…,FALSE,0,NA,2018-07-05T06:40:27Z,FALSE,NA,1014760903022121e3,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BiraanuuBiyo,3,TRUE,FALSE,NA,NA,,@mayuraddis,#Yemenis #Ethiopia
"RT @LaetitiaBader: Ignored for too long, new @hrw report looks into 7 years of horrific torture and abuse faced by prisoners in #Ethiopia’s…",FALSE,0,NA,2018-07-05T06:40:19Z,FALSE,NA,1014760872391135200,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CatsRule1226,191,TRUE,FALSE,NA,NA,,@LaetitiaBader @hrw,#Ethiopia
#Somali #Media #mpire #SME confirms that the #Horn of #Africa #ONLF #Leader Col. Abdikarim Sheikh Muse aka Qabi-Dha… https://t.co/xqvWaDJxYW,FALSE,0,NA,2018-07-05T06:40:19Z,TRUE,NA,1014760868482084900,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SomaliGazette,0,FALSE,FALSE,NA,NA,https://t.co/xqvWaDJxYW,,#Somali #Media #mpire #SME #Horn #Africa #ONLF #Leader
